101031,101019,12,1,2,0,Red Double-edged Spear,1,1,0,1,2,30,3,No Effect,,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_twinblade_005_r_a,,,,,,赤は炎と血の色。<br>そして闘志の色である。
101032,101020,13,1,2,0,Double-headed Spear<br>Wrath,1,1,1000,3,3,10,3,,,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,101,1,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_twinblade_004_r_a,,,,,,２枚の刃で戦果は２倍。<br>ただし、使いにくさも２倍。
101033,101021,13,0,2,0,Sword of the Fierce General,1,1,1000,4,5,40,3,,,Clone sortie,,6,Deploy 1 [Warrior Clone A] to a random lane,0,,0,,0,0,0,0,0,0,0,0,0,0,907,201000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_sword_008_r_a,,,,,,猛き心と愛用の武器。<br>そのふたつが戦士を<br>歴戦の将にする。
101034,101022,13,1,2,0,Rushing Ax<br>Bull strike,1,1,1000,4,6,60,3,,,Grant ability,,6,If the level of the enemy on the same lane is higher than you<br>give yourself [Strong Attack II],0,,0,,0,0,0,0,0,0,0,0,0,0,101,11,2,0,0,1,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_ax_004_r_a,,,,,,前に立つな！<br>死にたいのか！！
101035,101023,13,0,2,0,Eveningstar Spear,1,1,1000,2,4,40,3,,,,,9,Attack power +20 to all allies during sortie,0,,0,,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0,3,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_spear_004_r_a,,,,,,一番槍をつとめ、生き延びること。<br>それこそが本物の戦士の証。
101036,101024,12,1,2,0,Meteor Greatax,1,1,1000,3,4,20,3,,,,,9,Attack power +40 to self,0,,0,,0,0,0,0,0,0,0,0,0,0,100,40,0,0,0,1,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_ax_005_r_a,,,,,,空から来たりて、<br>敵を打ち払う大斧となる。<br>それがこの岩の定め。<br>―柄に刻まれた銘―
101037,101209,12,0,2,0,Firewalker's Roar,1,2,1000,3,2,0,3,Gives [Flame I] to all enemies during sortie.,,Inflicts abnormal status,,0,,0,,0,,37,0,0,2,0,0,0,0,0,0,217,1,1,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,あ、熱くなんて無い！<br>―ある戦士の叫び―
101038,101210,13,1,2,0,Flame-clad Incarnation,1,3,1000,3,5,0,0,Gives [Flame I] to one enemy<br>20 damage,,Inflicts abnormal status,,0,,0,,0,,37,0,0,2,0,4,0,-20,2,0,500,-20,0,0,0,2,2,0,0,0,0,3,0,0,2,0,217,1,1,0,0,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,戦士は纏う。<br>勇気と闘志、<br>そして炎を。
101039,101211,12,1,2,0,Inspiration of Roaring Flames,1,2,1000,4,2,0,3,Attack power +20 to a random ally during sortie,,Strengthen attack power,,0,,0,,0,,1,0,+20,1,0,0,0,0,0,0,100,20,0,0,0,3,2,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,身を焼き、<br>魂を焦し、<br>与えよう、<br>力を！
101040,101105,13,0,2,0,Flaming Oil Jar,1,3,1000,3,3,0,0,Gives [Burning II] to one enemy,,Inflicts abnormal status,,0,,0,,0,,37,0,0,2,0,0,0,0,0,0,217,1,2,0,0,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,熱くて痛い。<br>もしくは痛くて熱い。
101041,101106,12,1,2,0,Flaming Warpaint,1,3,0,1,6,0,0,Attack power +40 to one ally,,Strengthen attack power,,0,,0,,0,,1,0,+40,1,0,0,0,0,0,0,100,40,0,0,0,3,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,強さは、<br>炎の形をしている。
101042,101107,12,0,2,0,Fire God's Ceremony,1,3,1000,2,2,0,0,Gives [Burning I] to one enemy,,Inflicts abnormal status,,0,,0,,0,,37,0,0,2,0,0,0,0,0,0,217,1,1,0,0,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,炎を捧げて、<br>勝利を願え。
101043,101207,11,1,2,0,Furious Dragon's Pride,1,2,1000,4,5,0,9,Attack power +50 to a random ally during sortie,,Strengthen attack power,,0,,0,,0,,1,0,+50,1,0,0,0,0,0,0,100,50,0,0,0,3,2,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,『龍が如く』シリーズ,,東日本最大の極道組織である<br>東城会の元四代目会長。<br>背中に龍の刺青を<br>背負っていることから<br>“堂島の龍”と呼ばれる伝説の極道。<br><br>桐生一馬
101044,101208,1,1,2,0,Overflowing Soul Mastery,1,2,1000,4,2,0,3,[Exaltation II] is given to two random allies during sortie.,,Grant ability,,0,,0,,0,,16,0,0,1,0,0,0,0,0,0,101,1,2,0,0,3,2,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,『龍が如く　ONLINE』,,元東城会系荒川組若衆。<br>神室町生まれ神室町育ち。<br>荒川組の若頭の犯した罪を被り、<br>カタギとなって出頭した過去を持つ。<br>生まれてきて何一つ成せなかった<br>ドン底の男だが、出所後に<br>変わり果ててしまった神室町を<br>取り戻すべく、立ち上がる。<br><br>春日一番
101057,101216,11,1,2,0,Cutting through Authority,1,2,1000,3,2,0,3,Attack power +10 to all allies during sortie,,Strengthen attack power,,0,,0,,0,,1,0,+10,1,0,0,0,0,0,0,100,10,0,0,0,3,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ひと和,『コード・オブ・ジョーカー』,,本当の強者にこそ分かるのだ。<br>この戦場を征する者が果たして誰か。<br>身を切り裂くような闘気は、<br>その事実を雄弁に物語っている。<br><br>魔軍総帥アスタロト
101058,101111,11,1,2,0,Hercules Spiral,1,3,1000,3,3,0,0,Give [Exaltation I] to one ally with attack power 40 or less<br>attack power +20,,Grant ability,,0,,0,,0,,16,0,0,1,0,1,0,+20,1,0,101,1,1,0,0,3,2,4,40,0,0,3,0,0,2,0,100,20,0,0,0,3,2,4,40,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,『甲虫王者ムシキング』,,世界最大・最強のカブトムシ。<br>２本のツノであいてを<br>はさんで持ち上げてしまう。<br>ジャングルにある<br>ヤシの木のしるが好物。<br><br>ヘルクレスオオカブト
101060,101031,12,1,2,0,Chariot's Steel Ax,1,1,1000,3,5,50,3,,,,,9,CLIMAX<br>Attack power +40 to yourself,0,,0,,0,0,0,0,0,0,0,0,0,0,100,40,0,0,0,1,2,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_ax_007_r_a,,character_clb_L_101031,,『HOUSE OF THE DEAD SCARLET DAWN』,,タロットカード戦車を<br>イメージして作られた。<br>全身が金属製の鎧で覆われており、<br>性格は非常に狂暴。<br>常に、館内に侵入者がいないか、<br>番犬のように目を光らせて<br>巡回している。<br><br>ＣＨＡＲＩＯＴ
101061,101112,12,1,2,0,Judgement of Purgatory,1,2,1000,3,3,0,3,Gives [Flame I] to all enemies during sortie<br>attack power -10,,Inflicts abnormal status,,0,,0,,0,,37,0,0,2,0,1,0,-10,2,0,217,1,1,0,0,2,2,0,0,0,0,2,0,0,2,0,207,-10,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,『コード・オブ・ジョーカー』,,罪無き者などこの世にいない。<br>その理不尽な判決によって、<br>罪人は煉獄の炎に<br>身を焼かれながらも、<br>彼女の美貌に恋焦がれる。<br><br>裁きのマーヤ
102000,102000,11,0,2,0,Fast Claws,2,1,2000,2,3,30,2,,,Speed Enhancement,,6,Acceleration +1 to 1 random ally during a sortie excluding yourself,0,,0,,0,0,0,0,0,0,0,0,0,0,116,-1,0,0,0,4,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_g_h_knuckle_004_r_b,we_g_h_knuckle_004_l_b,,,,,その速さは、味方すら<br>置き去りにする。
